Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.219.59-192.168.219.136-54936-80-6,192.168.219.59,54936,192.168.219.136,80,6,25/04/2025 02:46:19 PM,238042,4,2,334,0,334,0,83.5,167,0,0,0,0,1403.113736,25.20563598,47608.4,47741.37632,112342,88,237954,79318,28737.3369,112342,59996,237458,237458,0,237458,237458,0,0,0,0,136,60,16.80375732,8.40187866,0,334,47.71428571,126.240134,15936.57143,1,2,1,1,4,0,0,0,0,55.66666667,83.5,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54864-80-6,192.168.219.59,54864,192.168.219.136,80,6,25/04/2025 02:46:19 PM,105,1,1,0,0,0,0,0,0,0,0,0,0,0,19047.61905,105,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,9523.809524,9523.809524,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54426-80-6,192.168.219.59,54426,192.168.219.136,80,6,25/04/2025 02:46:19 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54426-80-6,192.168.219.59,54426,192.168.219.136,80,6,25/04/2025 02:46:19 PM,66,2,0,0,0,0,0,0,0,0,0,0,0,0,30303.0303,66,0,66,66,66,66,0,66,66,0,0,0,0,0,0,0,0,0,40,0,30303.0303,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54612-80-6,192.168.219.59,54612,192.168.219.136,80,6,25/04/2025 02:46:19 PM,259746,4,2,334,0,334,0,83.5,167,0,0,0,0,1285.871582,23.0994895,51949.2,52631.3943,116114,76,259665,86555,32453.09873,116114,51828,259670,259670,0,259670,259670,0,0,0,0,136,60,15.39965967,7.699829834,0,334,47.71428571,126.240134,15936.57143,1,2,1,1,4,0,0,0,0,55.66666667,83.5,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-55038-80-6,192.168.219.59,55038,192.168.219.136,80,6,25/04/2025 02:46:19 PM,90,1,1,0,0,0,0,0,0,0,0,0,0,0,22222.22222,90,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,11111.11111,11111.11111,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54896-80-6,192.168.219.59,54896,192.168.219.136,80,6,25/04/2025 02:46:19 PM,251203,4,2,381,0,381,0,95.25,190.5,0,0,0,0,1516.701632,23.88506507,50240.6,52332.39937,125458,75,251128,83709.33333,36257.20068,125458,60120,250621,250621,0,250621,250621,0,0,0,0,136,60,15.92337671,7.961688356,0,381,54.42857143,144.0044642,20737.28571,1,2,1,1,4,0,0,0,0,63.5,95.25,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54986-80-6,192.168.219.59,54986,192.168.219.136,80,6,25/04/2025 02:46:19 PM,251137,4,2,378,0,378,0,94.5,189,0,0,0,0,1505.154557,23.89134218,50227.4,52294.2114,125457,88,251049,83683,36318.1543,125457,59601,250418,250418,0,250418,250418,0,0,0,0,136,60,15.92756145,7.963780725,0,378,54,142.8705708,20412,1,2,1,1,4,0,0,0,0,63,94.5,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54564-80-6,192.168.219.59,54564,192.168.219.136,80,6,25/04/2025 02:46:19 PM,269226,3,2,0,0,0,0,0,0,0,0,0,0,0,18.57175756,67306.5,104200.9717,219672,78,269130,134565,120359.4737,219672,49458,269148,269148,0,269148,269148,0,0,0,0,104,60,11.14305453,7.428703023,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54752-80-6,192.168.219.59,54752,192.168.219.136,80,6,25/04/2025 02:46:19 PM,1605,4,1,0,0,0,0,0,0,0,0,0,0,0,3115.264798,401.25,781.2990785,1573,0,1605,535,925.7812917,1604,0,0,0,0,0,0,0,0,0,0,128,32,2492.211838,623.0529595,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,249,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
